earliest_priority,application_number,inpadoc_family_members,family_country,family_date,family_consolidated
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7891775B2 20110222,US,2011-02-22,US7891775
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7891779B2 20110222,US,2011-02-22,US7891779
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7891791B2 20110222,US,2011-02-22,US7891791
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7896468B2 20110301,US,2011-03-01,US7896468
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7896473B2 20110301,US,2011-03-01,US7896473
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7901023B2 20110308,US,2011-03-08,US7901023
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7901041B2 20110308,US,2011-03-08,US7901041
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7901047B2 20110308,US,2011-03-08,US7901047
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7901048B2 20110308,US,2011-03-08,US7901048
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7901049B2 20110308,US,2011-03-08,US7901049
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7901055B2 20110308,US,2011-03-08,US7901055
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7905574B2 20110315,US,2011-03-15,US7905574
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7905588B2 20110315,US,2011-03-15,US7905588
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7907178B2 20110315,US,2011-03-15,US7907178
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7914114B2 20110329,US,2011-03-29,US7914114
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7914115B2 20110329,US,2011-03-29,US7914115
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7914118B2 20110329,US,2011-03-29,US7914118
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7914119B2 20110329,US,2011-03-29,US7914119
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7914122B2 20110329,US,2011-03-29,US7914122
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7914133B2 20110329,US,2011-03-29,US7914133
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7918540B2 20110405,US,2011-04-05,US7918540
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7918541B2 20110405,US,2011-04-05,US7918541
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7922293B2 20110412,US,2011-04-12,US7922293
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7922296B2 20110412,US,2011-04-12,US7922296
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7922298B2 20110412,US,2011-04-12,US7922298
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7924313B2 20110412,US,2011-04-12,US7924313
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7931200B2 20110426,US,2011-04-26,US7931200
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7931351B2 20110426,US,2011-04-26,US7931351
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7931353B2 20110426,US,2011-04-26,US7931353
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7934796B2 20110503,US,2011-05-03,US7934796
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7934797B2 20110503,US,2011-05-03,US7934797
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7934799B2 20110503,US,2011-05-03,US7934799
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7934803B2 20110503,US,2011-05-03,US7934803
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7934806B2 20110503,US,2011-05-03,US7934806
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7934808B2 20110503,US,2011-05-03,US7934808
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7934809B2 20110503,US,2011-05-03,US7934809
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7936395B2 20110503,US,2011-05-03,US7936395
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7938507B2 20110510,US,2011-05-10,US7938507
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7938509B2 20110510,US,2011-05-10,US7938509
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7938524B2 20110510,US,2011-05-10,US7938524
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7941661B2 20110510,US,2011-05-10,US7941661
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7942332B2 20110517,US,2011-05-17,US7942332
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7942503B2 20110517,US,2011-05-17,US7942503
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7942507B2 20110517,US,2011-05-17,US7942507
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7944473B2 20110517,US,2011-05-17,US7944473
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7946671B2 20110524,US,2011-05-24,US7946671
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7950771B2 20110531,US,2011-05-31,US7950771
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7950773B2 20110531,US,2011-05-31,US7950773
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7950774B2 20110531,US,2011-05-31,US7950774
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7950775B2 20110531,US,2011-05-31,US7950775
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7950777B2 20110531,US,2011-05-31,US7950777
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7950779B2 20110531,US,2011-05-31,US7950779
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7957009B2 20110607,US,2011-06-07,US7957009
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7959263B2 20110614,US,2011-06-14,US7959263
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7961249B2 20110614,US,2011-06-14,US7961249
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7962767B2 20110614,US,2011-06-14,US7962767
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7965416B2 20110621,US,2011-06-21,US7965416
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7965425B2 20110621,US,2011-06-21,US7965425
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7967412B2 20110628,US,2011-06-28,US7967412
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7967416B2 20110628,US,2011-06-28,US7967416
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7967418B2 20110628,US,2011-06-28,US7967418
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7967422B2 20110628,US,2011-06-28,US7967422
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7969477B2 20110628,US,2011-06-28,US7969477
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7970275B2 20110628,US,2011-06-28,US7970275
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7971967B2 20110705,US,2011-07-05,US7971967
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7971969B2 20110705,US,2011-07-05,US7971969
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7971972B2 20110705,US,2011-07-05,US7971972
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7971975B2 20110705,US,2011-07-05,US7971975
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7973965B2 20110705,US,2011-07-05,US7973965
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7976129B2 20110712,US,2011-07-12,US7976129
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7976130B2 20110712,US,2011-07-12,US7976130
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7976131B2 20110712,US,2011-07-12,US7976131
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7980667B2 20110719,US,2011-07-19,US7980667
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7980670B2 20110719,US,2011-07-19,US7980670
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7984965B2 20110726,US,2011-07-26,US7984965
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7988262B2 20110802,US,2011-08-02,US7988262
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7991699B2 20110802,US,2011-08-02,US7991699
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7992968B2 20110809,US,2011-08-09,US7992968
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US7997687B2 20110816,US,2011-08-16,US7997687
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8006613B2 20110830,US,2011-08-30,US8006613
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8011754B2 20110906,US,2011-09-06,US8011754
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8011757B2 20110906,US,2011-09-06,US8011757
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8013905B2 20110906,US,2011-09-06,US8013905
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8016400B2 20110913,US,2011-09-13,US8016400
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8020970B2 20110920,US,2011-09-20,US8020970
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8020979B2 20110920,US,2011-09-20,US8020979
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8025355B2 20110927,US,2011-09-27,US8025355
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8025366B2 20110927,US,2011-09-27,US8025366
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8029101B2 20111004,US,2011-10-04,US8029101
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8029102B2 20111004,US,2011-10-04,US8029102
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8029107B2 20111004,US,2011-10-04,US8029107
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8047633B2 20111101,US,2011-11-01,US8047633
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8057014B2 20111115,US,2011-11-15,US8057014
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8061795B2 20111122,US,2011-11-22,US8061795
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8061812B2 20111122,US,2011-11-22,US8061812
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8061823B2 20111122,US,2011-11-22,US8061823
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8061828B2 20111122,US,2011-11-22,US8061828
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8066355B2 20111129,US,2011-11-29,US8066355
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8068151B2 20111129,US,2011-11-29,US8068151
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8075104B2 20111213,US,2011-12-13,US8075104
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8077207B2 20111213,US,2011-12-13,US8077207
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8079669B2 20111220,US,2011-12-20,US8079669
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8079670B2 20111220,US,2011-12-20,US8079670
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8079688B2 20111220,US,2011-12-20,US8079688
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8083326B2 20111227,US,2011-12-27,US8083326
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8087757B2 20120103,US,2012-01-03,US8087757
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8096642B2 20120117,US,2012-01-17,US8096642
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8098285B2 20120117,US,2012-01-17,US8098285
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8102568B2 20120124,US,2012-01-24,US8102568
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8109611B2 20120207,US,2012-02-07,US8109611
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8113629B2 20120214,US,2012-02-14,US8113629
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8113641B2 20120214,US,2012-02-14,US8113641
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8117751B2 20120221,US,2012-02-21,US8117751
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8123336B2 20120228,US,2012-02-28,US8123336
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8251495B2 20120828,US,2012-08-28,US8251495
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8274665B2 20120925,US,2012-09-25,US8274665
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8282181B2 20121009,US,2012-10-09,US8282181
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8285137B2 20121009,US,2012-10-09,US8285137
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8287105B2 20121016,US,2012-10-16,US8287105
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8322810B2 20121204,US,2012-12-04,US8322810
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8328101B2 20121211,US,2012-12-11,US8328101
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8328351B2 20121211,US,2012-12-11,US8328351
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8336990B2 20121225,US,2012-12-25,US8336990
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8366243B2 20130205,US,2013-02-05,US8366243
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8370260B2 20130205,US,2013-02-05,US8370260
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8376513B2 20130219,US,2013-02-19,US8376513
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8393714B2 20130312,US,2013-03-12,US8393714
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8408679B2 20130402,US,2013-04-02,US8408679
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8419165B2 20130416,US,2013-04-16,US8419165
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8421869B2 20130416,US,2013-04-16,US8421869
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8823823B2 20140902,US,2014-09-02,US8823823
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8836809B2 20140916,US,2014-09-16,US8836809
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8839712B2 20140923,US,2014-09-23,US8839712
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8866926B2 20141021,US,2014-10-21,US8866926
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8896720B2 20141125,US,2014-11-25,US8896720
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8896724B2 20141125,US,2014-11-25,US8896724
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8902324B2 20141202,US,2014-12-02,US8902324
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8902333B2 20141202,US,2014-12-02,US8902333
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8902340B2 20141202,US,2014-12-02,US8902340
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8902357B2 20141202,US,2014-12-02,US8902357
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8908051B2 20141209,US,2014-12-09,US8908051
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8908069B2 20141209,US,2014-12-09,US8908069
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8908075B2 20141209,US,2014-12-09,US8908075
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8913137B2 20141216,US,2014-12-16,US8913137
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8913151B2 20141216,US,2014-12-16,US8913151
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8913182B2 20141216,US,2014-12-16,US8913182
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8922670B2 20141230,US,2014-12-30,US8922670
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8922791B2 20141230,US,2014-12-30,US8922791
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8928897B2 20150106,US,2015-01-06,US8928897
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8934027B2 20150113,US,2015-01-13,US8934027
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8934053B2 20150113,US,2015-01-13,US8934053
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8936196B2 20150120,US,2015-01-20,US8936196
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8937727B2 20150120,US,2015-01-20,US8937727
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8947592B2 20150203,US,2015-02-03,US8947592
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8947679B2 20150203,US,2015-02-03,US8947679
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8953060B2 20150210,US,2015-02-10,US8953060
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8953061B2 20150210,US,2015-02-10,US8953061
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US8953178B2 20150210,US,2015-02-10,US8953178
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9055221B2 20150609,US,2015-06-09,US9055221
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9060128B2 20150616,US,2015-06-16,US9060128
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9060530B2 20150623,US,2015-06-23,US9060530
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9124736B2 20150901,US,2015-09-01,US9124736
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9124737B2 20150901,US,2015-09-01,US9124737
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9131083B2 20150908,US,2015-09-08,US9131083
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9137397B2 20150915,US,2015-09-15,US9137397
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9137398B2 20150915,US,2015-09-15,US9137398
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9143635B2 20150922,US,2015-09-22,US9143635
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9143636B2 20150922,US,2015-09-22,US9143636
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9148530B2 20150929,US,2015-09-29,US9148530
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9168761B2 20151027,US,2015-10-27,US9168761
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9179020B2 20151103,US,2015-11-03,US9179020
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9185246B2 20151110,US,2015-11-10,US9185246
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9185247B2 20151110,US,2015-11-10,US9185247
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9191529B2 20151117,US,2015-11-17,US9191529
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9191530B2 20151117,US,2015-11-17,US9191530
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9197767B2 20151124,US,2015-11-24,US9197767
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9219832B2 20151222,US,2015-12-22,US9219832
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9237244B2 20160112,US,2016-01-12,US9237244
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9338312B2 20160510,US,2016-05-10,US9338312
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9432529B2 20160830,US,2016-08-30,US9432529
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9452899B2 20160927,US,2016-09-27,US9452899
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9544451B2 20170110,US,2017-01-10,US9544451
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9560221B2 20170131,US,2017-01-31,US9560221
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US9584681B2 20170228,US,2017-02-28,US9584681
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010006394A1 20010705,US,2001-07-05,US20010006394
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010007461A1 20010712,US,2001-07-12,US20010007461
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010008406A1 20010719,US,2001-07-19,US20010008406
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010008407A1 20010719,US,2001-07-19,US20010008407
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010008408A1 20010719,US,2001-07-19,US20010008408
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010008409A1 20010719,US,2001-07-19,US20010008409
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010009430A1 20010726,US,2001-07-26,US20010009430
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010012035A1 20010809,US,2001-08-09,US20010012035
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010022598A1 20010920,US,2001-09-20,US20010022598
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010022599A1 20010920,US,2001-09-20,US20010022599
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010022600A1 20010920,US,2001-09-20,US20010022600
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010024220A1 20010927,US,2001-09-27,US20010024220
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010026298A1 20011004,US,2001-10-04,US20010026298
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010026302A1 20011004,US,2001-10-04,US20010026302
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010028376A1 20011011,US,2001-10-11,US20010028376
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010028377A1 20011011,US,2001-10-11,US20010028377
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010035896A1 20011101,US,2001-11-01,US20010035896
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010038403A1 20011108,US,2001-11-08,US20010038403
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010040602A1 20011115,US,2001-11-15,US20010040602
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010040604A1 20011115,US,2001-11-15,US20010040604
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010040605A1 20011115,US,2001-11-15,US20010040605
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010040606A1 20011115,US,2001-11-15,US20010040606
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010040607A1 20011115,US,2001-11-15,US20010040607
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010043253A1 20011122,US,2001-11-22,US20010043253
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010043254A1 20011122,US,2001-11-22,US20010043254
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010045969A1 20011129,US,2001-11-29,US20010045969
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010048509A1 20011206,US,2001-12-06,US20010048509
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20010050701A1 20011213,US,2001-12-13,US20010050701
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20020005877A1 20020117,US,2002-01-17,US20020005877
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20020021331A1 20020221,US,2002-02-21,US20020021331
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20020024569A1 20020228,US,2002-02-28,US20020024569
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20020030712A1 20020314,US,2002-03-14,US20020030712
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20020030713A1 20020314,US,2002-03-14,US20020030713
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20020033854A1 20020321,US,2002-03-21,US20020033854
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20020033863A1 20020321,US,2002-03-21,US20020033863
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20020036674A1 20020328,US,2002-03-28,US20020036674
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20020039125A1 20020404,US,2002-04-04,US20020039125
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20020040887A1 20020411,US,2002-04-11,US20020040887
AU19977991A 1997-07-15,JP200944799A 2009-02-26,US20020041309A1 20020411,US,2002-04-11,US20020041309
